Date,Confirmed,Location
2020/06/09,12,東京都
2020/06/10,18,東京都
2020/06/11,22,東京都
2020/06/12,25,東京都
2020/06/13,24,東京都
2020/06/14,47,東京都
2020/06/15,48,東京都
2020/06/16,27,東京都
2020/06/17,16,東京都
2020/06/18,41,東京都
2020/06/19,35,東京都
2020/06/20,39,東京都
2020/06/21,34,東京都
2020/06/22,29,東京都
2020/06/23,31,東京都
2020/06/24,55,東京都
2020/06/25,48,東京都
2020/06/26,54,東京都
2020/06/27,57,東京都
2020/06/28,60,東京都
2020/06/29,58,東京都
2020/06/30,54,東京都
2020/07/01,67,東京都
2020/07/02,107,東京都
2020/07/03,124,東京都
2020/07/04,131,東京都
2020/07/05,111,東京都
2020/07/06,102,東京都
2020/07/07,106,東京都
2020/07/08,75,東京都
2020/07/09,224,東京都
2020/07/10,243,東京都
2020/07/11,206,東京都
2020/07/12,206,東京都
2020/07/13,118,東京都
2020/07/14,143,東京都
2020/07/15,165,東京都
2020/07/16,286,東京都
2020/07/17,293,東京都
2020/07/18,290,東京都
2020/07/19,188,東京都
2020/07/20,168,東京都
2020/07/21,237,東京都
2020/07/22,238,東京都
2020/07/23,366,東京都
2020/07/24,260,東京都
2020/07/25,295,東京都
2020/07/26,239,東京都
2020/07/27,131,東京都
2020/07/28,266,東京都
2020/07/29,250,東京都
2020/07/30,367,東京都
2020/07/31,462,東京都
2020/08/01,472,東京都
2020/08/02,292,東京都
2020/08/03,258,東京都
2020/08/04,309,東京都
2020/08/05,263,東京都
2020/08/06,360,東京都
2020/08/07,461,東京都
2020/08/08,429,東京都
2020/08/09,331,東京都
2020/08/10,197,東京都
2020/08/11,188,東京都
2020/08/12,222,東京都
2020/08/13,206,東京都
2020/08/14,389,東京都
2020/08/15,385,東京都
2020/08/16,260,東京都
2020/08/17,161,東京都
2020/08/18,207,東京都
2020/08/19,186,東京都
2020/08/20,339,東京都
2020/08/21,258,東京都
2020/08/22,256,東京都
2020/08/23,212,東京都
2020/08/24,95,東京都
2020/08/25,182,東京都
2020/08/26,236,東京都
2020/08/27,250,東京都
2020/08/28,226,東京都
2020/08/29,247,東京都
2020/08/30,148,東京都
2020/08/31,100,東京都
2020/09/01,170,東京都
2020/09/02,141,東京都
2020/09/03,211,東京都
2020/09/04,136,東京都
2020/09/05,181,東京都
2020/09/06,116,東京都
2020/09/07,76,東京都
2020/09/08,170,東京都
2020/09/09,149,東京都
2020/09/10,276,東京都
2020/09/11,187,東京都
2020/09/12,226,東京都
2020/09/13,146,東京都
2020/09/14,80,東京都
2020/09/15,191,東京都
2020/09/16,163,東京都
2020/09/17,171,東京都
2020/09/18,220,東京都
2020/09/19,218,東京都
2020/09/20,162,東京都
2020/09/21,97,東京都
2020/09/22,88,東京都
2020/09/23,59,東京都
2020/09/24,193,東京都
2020/09/25,195,東京都
2020/09/26,269,東京都
2020/09/27,144,東京都
2020/09/28,78,東京都
2020/09/29,211,東京都
2020/09/30,194,東京都
2020/10/01,234,東京都
2020/10/02,196,東京都
2020/10/03,205,東京都
2020/10/04,107,東京都
2020/10/05,65,東京都
2020/10/06,176,東京都
2020/10/07,140,東京都
2020/10/08,248,東京都
2020/10/09,203,東京都
2020/10/10,248,東京都
2020/10/11,146,東京都
2020/10/12,78,東京都
2020/10/13,166,東京都
2020/10/14,177,東京都
2020/10/15,284,東京都
2020/10/16,183,東京都
2020/10/17,235,東京都
2020/10/18,132,東京都
2020/10/19,78,東京都
2020/10/20,139,東京都
2020/10/21,145,東京都
2020/10/22,185,東京都
2020/10/23,186,東京都
2020/10/24,201,東京都
2020/10/25,124,東京都
2020/10/26,102,東京都
2020/10/27,158,東京都
2020/10/28,171,東京都
2020/10/29,220,東京都
2020/10/30,203,東京都
2020/10/31,215,東京都
2020/11/01,116,東京都
2020/11/02,87,東京都
2020/11/03,209,東京都
2020/11/04,122,東京都
2020/11/05,269,東京都
2020/11/06,242,東京都
2020/11/07,294,東京都
2020/11/08,189,東京都
2020/11/09,156,東京都
2020/11/10,293,東京都
2020/11/11,316,東京都
2020/11/12,392,東京都
2020/11/13,374,東京都
2020/11/14,352,東京都
2020/11/15,255,東京都
2020/11/16,180,東京都
2020/11/17,298,東京都
2020/11/18,486,東京都
2020/11/19,531,東京都
2020/11/20,522,東京都
2020/11/21,539,東京都
2020/11/22,390,東京都
2020/11/23,315,東京都
2020/11/24,188,東京都
2020/11/25,402,東京都
2020/11/26,482,東京都
2020/11/27,570,東京都
2020/11/28,561,東京都
2020/11/29,419,東京都
2020/11/30,312,東京都
2020/12/01,370,東京都
2020/12/02,501,東京都
2020/12/03,532,東京都
2020/12/04,459,東京都
2020/12/05,584,東京都
2020/12/06,328,東京都
2020/12/07,301,東京都
2020/12/08,354,東京都
2020/12/09,574,東京都
2020/12/10,601,東京都
2020/12/11,596,東京都
2020/12/12,621,東京都
2020/12/13,481,東京都
2020/12/14,305,東京都
2020/12/15,457,東京都
2020/12/16,681,東京都
2020/12/17,822,東京都
2020/12/18,664,東京都
2020/12/19,736,東京都
2020/12/20,556,東京都
2020/12/21,397,東京都
2020/12/22,570,東京都
2020/12/23,758,東京都
2020/12/24,895,東京都
2020/12/25,890,東京都
2020/12/26,954,東京都
2020/12/27,708,東京都
2020/12/28,491,東京都
2020/12/29,869,東京都
2020/12/30,961,東京都
2020/12/31,1353,東京都
2021/01/01,793,東京都
2021/01/02,829,東京都
2021/01/03,826,東京都
2021/01/04,905,東京都
2021/01/05,1315,東京都
2021/01/06,1640,東京都
2021/01/07,2520,東京都
2021/01/08,2459,東京都
2021/01/09,2332,東京都
2021/01/10,1510,東京都
2021/01/11,1252,東京都
2021/01/12,1025,東京都
2021/01/13,1480,東京都
2021/01/14,1552,東京都
2021/01/15,2044,東京都
2021/01/16,1839,東京都
2021/01/17,1595,東京都
2021/01/18,1217,東京都
2021/01/19,1253,東京都
2021/01/20,1286,東京都
2021/01/21,1485,東京都
2021/01/22,1184,東京都
2021/01/23,1079,東京都
2021/01/24,986,東京都
2021/01/25,619,東京都
2021/01/26,1026,東京都
2021/01/27,976,東京都
2021/01/28,1065,東京都
2021/01/29,871,東京都
2021/01/30,770,東京都
2021/01/31,634,東京都
2021/02/01,393,東京都
2021/02/02,556,東京都
2021/02/03,676,東京都
2021/02/04,734,東京都
2021/02/05,577,東京都
2021/02/06,639,東京都
2021/02/07,429,東京都
2021/02/08,276,東京都
2021/02/09,412,東京都
2021/02/10,491,東京都
2021/02/11,434,東京都
2021/02/12,307,東京都
2021/02/13,369,東京都
2021/02/14,371,東京都
2021/02/15,266,東京都
2021/02/16,350,東京都
2021/02/17,378,東京都
2021/02/18,445,東京都
2021/02/19,353,東京都
2021/02/20,327,東京都
2021/02/21,272,東京都
2021/02/22,178,東京都
2021/02/23,275,東京都
2021/02/24,213,東京都
2021/02/25,340,東京都
2021/02/26,270,東京都
2021/02/27,337,東京都
2021/02/28,329,東京都
2021/03/01,121,東京都
2021/03/02,232,東京都
2021/03/03,316,東京都
2021/03/04,279,東京都
2021/03/05,301,東京都
2021/03/06,293,東京都
2021/03/07,237,東京都
2021/03/08,116,東京都
2021/03/09,290,東京都
2021/03/10,340,東京都
2021/03/11,335,東京都
2021/03/12,304,東京都
2021/03/13,330,東京都
2021/03/14,239,東京都
2021/03/15,175,東京都
2021/03/16,300,東京都
2021/03/17,409,東京都
2021/03/18,323,東京都
2021/03/19,303,東京都
2021/03/20,342,東京都
2021/03/21,256,東京都
2021/03/22,187,東京都
2021/03/23,337,東京都
2021/03/24,420,東京都
2021/03/25,394,東京都
2021/03/26,376,東京都
2021/03/27,430,東京都
2021/03/28,313,東京都
2021/03/29,234,東京都
2021/03/30,364,東京都
2021/03/31,414,東京都
2020/01/16,1,神奈川県
2020/01/17,0,神奈川県
2020/01/18,0,神奈川県
2020/01/19,0,神奈川県
2020/01/20,0,神奈川県
2020/01/21,0,神奈川県
2020/01/22,0,神奈川県
2020/01/23,0,神奈川県
2020/01/24,0,神奈川県
2020/01/25,0,神奈川県
2020/01/26,0,神奈川県
2020/01/27,0,神奈川県
2020/01/28,0,神奈川県
2020/01/29,0,神奈川県
2020/01/30,0,神奈川県
2020/01/31,0,神奈川県
2020/02/01,0,神奈川県
2020/02/02,0,神奈川県
2020/02/03,0,神奈川県
2020/02/04,0,神奈川県
2020/02/05,0,神奈川県
2020/02/06,0,神奈川県
2020/02/07,0,神奈川県
2020/02/08,0,神奈川県
2020/02/09,0,神奈川県
2020/02/10,0,神奈川県
2020/02/11,0,神奈川県
2020/02/12,0,神奈川県
2020/02/13,1,神奈川県
2020/02/14,1,神奈川県
2020/02/15,0,神奈川県
2020/02/16,0,神奈川県
2020/02/17,1,神奈川県
2020/02/18,1,神奈川県
2020/02/19,2,神奈川県
2020/02/20,2,神奈川県
2020/02/21,3,神奈川県
2020/02/22,4,神奈川県
2020/02/23,0,神奈川県
2020/02/24,1,神奈川県
2020/02/25,0,神奈川県
2020/02/26,1,神奈川県
2020/02/27,3,神奈川県
2020/02/28,1,神奈川県
2020/02/29,0,神奈川県
2020/03/01,3,神奈川県
2020/03/02,5,神奈川県
2020/03/03,1,神奈川県
2020/03/04,0,神奈川県
2020/03/05,3,神奈川県
2020/03/06,6,神奈川県
2020/03/07,1,神奈川県
2020/03/08,0,神奈川県
2020/03/09,0,神奈川県
2020/03/10,2,神奈川県
2020/03/11,3,神奈川県
2020/03/12,3,神奈川県
2020/03/13,1,神奈川県
2020/03/14,0,神奈川県
2020/03/15,5,神奈川県
2020/03/16,0,神奈川県
2020/03/17,4,神奈川県
2020/03/18,1,神奈川県
2020/03/19,6,神奈川県
2020/03/20,2,神奈川県
2020/03/21,4,神奈川県
2020/03/22,5,神奈川県
2020/03/23,0,神奈川県
2020/03/24,6,神奈川県
2020/03/25,4,神奈川県
2020/03/26,6,神奈川県
2020/03/27,11,神奈川県
2020/03/28,12,神奈川県
2020/03/29,9,神奈川県
2020/03/30,3,神奈川県
2020/03/31,14,神奈川県
2020/04/01,19,神奈川県
2020/04/02,25,神奈川県
2020/04/03,31,神奈川県
2020/04/04,21,神奈川県
2020/04/05,27,神奈川県
2020/04/06,6,神奈川県
2020/04/07,18,神奈川県
2020/04/08,66,神奈川県
2020/04/09,26,神奈川県
2020/04/10,55,神奈川県
2020/04/11,76,神奈川県
2020/04/12,31,神奈川県
2020/04/13,15,神奈川県
2020/04/14,20,神奈川県
2020/04/15,40,神奈川県
2020/04/16,56,神奈川県
2020/04/17,33,神奈川県
2020/04/18,44,神奈川県
2020/04/19,30,神奈川県
2020/04/20,17,神奈川県
2020/04/21,13,神奈川県
2020/04/22,25,神奈川県
2020/04/23,39,神奈川県
2020/04/24,32,神奈川県
2020/04/25,31,神奈川県
2020/04/26,16,神奈川県
2020/04/27,7,神奈川県
2020/04/28,11,神奈川県
2020/04/29,25,神奈川県
2020/04/30,26,神奈川県
2020/05/01,15,神奈川県
2020/05/02,36,神奈川県
2020/05/03,23,神奈川県
2020/05/04,10,神奈川県
2020/05/05,14,神奈川県
2020/05/06,7,神奈川県
2020/05/07,13,神奈川県
2020/05/08,7,神奈川県
2020/05/09,8,神奈川県
2020/05/10,13,神奈川県
2020/05/11,7,神奈川県
2020/05/12,15,神奈川県
2020/05/13,10,神奈川県
2020/05/14,32,神奈川県
2020/05/15,16,神奈川県
2020/05/16,12,神奈川県
2020/05/17,5,神奈川県
2020/05/18,8,神奈川県
2020/05/19,8,神奈川県
2020/05/20,21,神奈川県
2020/05/21,10,神奈川県
2020/05/22,7,神奈川県
2020/05/23,5,神奈川県
2020/05/24,5,神奈川県
2020/05/25,1,神奈川県
2020/05/26,3,神奈川県
2020/05/27,5,神奈川県
2020/05/28,8,神奈川県
2020/05/29,10,神奈川県
2020/05/30,4,神奈川県
2020/05/31,6,神奈川県
2020/06/01,1,神奈川県
2020/06/02,3,神奈川県
2020/06/03,2,神奈川県
2020/06/04,6,神奈川県
2020/06/05,6,神奈川県
2020/06/06,5,神奈川県
2020/06/07,5,神奈川県
2020/06/08,0,神奈川県
2020/06/09,1,神奈川県
2020/06/10,0,神奈川県
2020/06/11,1,神奈川県
2020/06/12,3,神奈川県
2020/06/13,6,神奈川県
2020/06/14,0,神奈川県
2020/06/15,3,神奈川県
2020/06/16,2,神奈川県
2020/06/17,7,神奈川県
2020/06/18,6,神奈川県
2020/06/19,2,神奈川県
2020/06/20,5,神奈川県
2020/06/21,0,神奈川県
2020/06/22,0,神奈川県
2020/06/23,1,神奈川県
2020/06/24,4,神奈川県
2020/06/25,6,神奈川県
2020/06/26,7,神奈川県
2020/06/27,4,神奈川県
2020/06/28,10,神奈川県
2020/06/29,6,神奈川県
2020/06/30,31,神奈川県
2020/07/01,8,神奈川県
2020/07/02,11,神奈川県
2020/07/03,24,神奈川県
2020/07/04,20,神奈川県
2020/07/05,21,神奈川県
2020/07/06,11,神奈川県
2020/07/07,8,神奈川県
2020/07/08,23,神奈川県
2020/07/09,25,神奈川県
2020/07/10,32,神奈川県
2020/07/11,35,神奈川県
2020/07/12,23,神奈川県
2020/07/13,16,神奈川県
2020/07/14,28,神奈川県
2020/07/15,42,神奈川県
2020/07/16,47,神奈川県
2020/07/17,43,神奈川県
2020/07/18,49,神奈川県
2020/07/19,30,神奈川県
2020/07/20,11,神奈川県
2020/07/21,30,神奈川県
2020/07/22,68,神奈川県
2020/07/23,53,神奈川県
2020/07/24,28,神奈川県
2020/07/25,18,神奈川県
2020/07/26,33,神奈川県
2020/07/27,14,神奈川県
2020/07/28,33,神奈川県
2020/07/29,70,神奈川県
2020/07/30,76,神奈川県
2020/07/31,53,神奈川県
2020/08/01,58,神奈川県
2020/08/02,72,神奈川県
2020/08/03,48,神奈川県
2020/08/04,89,神奈川県
2020/08/05,81,神奈川県
2020/08/06,118,神奈川県
2020/08/07,107,神奈川県
2020/08/08,128,神奈川県
2020/08/09,81,神奈川県
2020/08/10,38,神奈川県
2020/08/11,27,神奈川県
2020/08/12,66,神奈川県
2020/08/13,123,神奈川県
2020/08/14,117,神奈川県
2020/08/15,136,神奈川県
2020/08/16,79,神奈川県
2020/08/17,51,神奈川県
2020/08/18,84,神奈川県
2020/08/19,95,神奈川県
2020/08/20,104,神奈川県
2020/08/21,82,神奈川県
2020/08/22,101,神奈川県
2020/08/23,49,神奈川県
2020/08/24,39,神奈川県
2020/08/25,56,神奈川県
2020/08/26,85,神奈川県
2020/08/27,66,神奈川県
2020/08/28,75,神奈川県
2020/08/29,106,神奈川県
2020/08/30,64,神奈川県
2020/08/31,50,神奈川県
2020/09/01,59,神奈川県
2020/09/02,76,神奈川県
2020/09/03,81,神奈川県
2020/09/04,108,神奈川県
2020/09/05,67,神奈川県
2020/09/06,79,神奈川県
2020/09/07,29,神奈川県
2020/09/08,63,神奈川県
2020/09/09,106,神奈川県
2020/09/10,112,神奈川県
2020/09/11,82,神奈川県
2020/09/12,68,神奈川県
2020/09/13,53,神奈川県
2020/09/14,15,神奈川県
2020/09/15,52,神奈川県
2020/09/16,101,神奈川県
2020/09/17,65,神奈川県
2020/09/18,78,神奈川県
2020/09/19,68,神奈川県
2020/09/20,60,神奈川県
2020/09/21,20,神奈川県
2020/09/22,38,神奈川県
2020/09/23,11,神奈川県
2020/09/24,58,神奈川県
2020/09/25,78,神奈川県
2020/09/26,90,神奈川県
2020/09/27,65,神奈川県
2020/09/28,17,神奈川県
2020/09/29,58,神奈川県
2020/09/30,79,神奈川県
2020/10/01,78,神奈川県
2020/10/02,66,神奈川県
2020/10/03,59,神奈川県
2020/10/04,37,神奈川県
2020/10/05,11,神奈川県
2020/10/06,65,神奈川県
2020/10/07,54,神奈川県
2020/10/08,65,神奈川県
2020/10/09,77,神奈川県
2020/10/10,63,神奈川県
2020/10/11,37,神奈川県
2020/10/12,29,神奈川県
2020/10/13,54,神奈川県
2020/10/14,88,神奈川県
2020/10/15,79,神奈川県
2020/10/16,85,神奈川県
2020/10/17,50,神奈川県
2020/10/18,49,神奈川県
2020/10/19,23,神奈川県
2020/10/20,47,神奈川県
2020/10/21,88,神奈川県
2020/10/22,55,神奈川県
2020/10/23,90,神奈川県
2020/10/24,60,神奈川県
2020/10/25,60,神奈川県
2020/10/26,22,神奈川県
2020/10/27,64,神奈川県
2020/10/28,64,神奈川県
2020/10/29,71,神奈川県
2020/10/30,60,神奈川県
2020/10/31,65,神奈川県
2020/11/01,65,神奈川県
2020/11/02,22,神奈川県
2020/11/03,68,神奈川県
2020/11/04,44,神奈川県
2020/11/05,109,神奈川県
2020/11/06,104,神奈川県
2020/11/07,137,神奈川県
2020/11/08,77,神奈川県
2020/11/09,36,神奈川県
2020/11/10,98,神奈川県
2020/11/11,130,神奈川県
2020/11/12,147,神奈川県
2020/11/13,146,神奈川県
2020/11/14,147,神奈川県
2020/11/15,114,神奈川県
2020/11/16,61,神奈川県
2020/11/17,133,神奈川県
2020/11/18,226,神奈川県
2020/11/19,205,神奈川県
2020/11/20,208,神奈川県
2020/11/21,192,神奈川県
2020/11/22,162,神奈川県
2020/11/23,70,神奈川県
2020/11/24,67,神奈川県
2020/11/25,159,神奈川県
2020/11/26,252,神奈川県
2020/11/27,219,神奈川県
2020/11/28,214,神奈川県
2020/11/29,149,神奈川県
2020/11/30,83,神奈川県
2020/12/01,158,神奈川県
2020/12/02,214,神奈川県
2020/12/03,197,神奈川県
2020/12/04,188,神奈川県
2020/12/05,191,神奈川県
2020/12/06,134,神奈川県
2020/12/07,65,神奈川県
2020/12/08,152,神奈川県
2020/12/09,245,神奈川県
2020/12/10,213,神奈川県
2020/12/11,285,神奈川県
2020/12/12,223,神奈川県
2020/12/13,231,神奈川県
2020/12/14,121,神奈川県
2020/12/15,226,神奈川県
2020/12/16,287,神奈川県
2020/12/17,319,神奈川県
2020/12/18,295,神奈川県
2020/12/19,314,神奈川県
2020/12/20,238,神奈川県
2020/12/21,188,神奈川県
2020/12/22,348,神奈川県
2020/12/23,346,神奈川県
2020/12/24,494,神奈川県
2020/12/25,466,神奈川県
2020/12/26,479,神奈川県
2020/12/27,343,神奈川県
2020/12/28,334,神奈川県
2020/12/29,394,神奈川県
2020/12/30,432,神奈川県
2020/12/31,587,神奈川県
2021/01/01,470,神奈川県
2021/01/02,380,神奈川県
2021/01/03,365,神奈川県
2021/01/04,412,神奈川県
2021/01/05,622,神奈川県
2021/01/06,591,神奈川県
2021/01/07,679,神奈川県
2021/01/08,838,神奈川県
2021/01/09,995,神奈川県
2021/01/10,727,神奈川県
2021/01/11,694,神奈川県
2021/01/12,905,神奈川県
2021/01/13,767,神奈川県
2021/01/14,984,神奈川県
2021/01/15,871,神奈川県
2021/01/16,829,神奈川県
2021/01/17,794,神奈川県
2021/01/18,957,神奈川県
2021/01/19,737,神奈川県
2021/01/20,716,神奈川県
2021/01/21,731,神奈川県
2021/01/22,627,神奈川県
2021/01/23,521,神奈川県
2021/01/24,553,神奈川県
2021/01/25,351,神奈川県
2021/01/26,394,神奈川県
2021/01/27,386,神奈川県
2021/01/28,433,神奈川県
2021/01/29,385,神奈川県
2021/01/30,397,神奈川県
2021/01/31,390,神奈川県
2021/02/01,221,神奈川県
2021/02/02,187,神奈川県
2021/02/03,234,神奈川県
2021/02/04,224,神奈川県
2021/02/05,288,神奈川県
2021/02/06,201,神奈川県
2021/02/07,164,神奈川県
2021/02/08,121,神奈川県
2021/02/09,141,神奈川県
2021/02/10,176,神奈川県
2021/02/11,178,神奈川県
2021/02/12,154,神奈川県
2021/02/13,105,神奈川県
2021/02/14,108,神奈川県
2021/02/15,71,神奈川県
2021/02/16,133,神奈川県
2021/02/17,115,神奈川県
2021/02/18,142,神奈川県
2021/02/19,129,神奈川県
2021/02/20,131,神奈川県
2021/02/21,100,神奈川県
2021/02/22,96,神奈川県
2021/02/23,97,神奈川県
2021/02/24,93,神奈川県
2021/02/25,119,神奈川県
2021/02/26,116,神奈川県
2021/02/27,162,神奈川県
2021/02/28,131,神奈川県
2021/03/01,52,神奈川県
2021/03/02,84,神奈川県
2021/03/03,138,神奈川県
2021/03/04,138,神奈川県
2021/03/05,131,神奈川県
2021/03/06,113,神奈川県
2021/03/07,119,神奈川県
2021/03/08,59,神奈川県
2021/03/09,100,神奈川県
2021/03/10,124,神奈川県
2021/03/11,124,神奈川県
2021/03/12,107,神奈川県
2021/03/13,95,神奈川県
2021/03/14,109,神奈川県
2021/03/15,55,神奈川県
2021/03/16,91,神奈川県
2021/03/17,93,神奈川県
2021/03/18,159,神奈川県
2021/03/19,111,神奈川県
2021/03/20,107,神奈川県
2021/03/21,77,神奈川県
2021/03/22,56,神奈川県
2021/03/23,72,神奈川県
2021/03/24,128,神奈川県
2021/03/25,121,神奈川県
2021/03/26,117,神奈川県
2021/03/27,102,神奈川県
2021/03/28,64,神奈川県
2021/03/29,93,神奈川県
2021/03/30,96,神奈川県
2021/03/31,137,神奈川県
2020/01/16,0,新潟県
2020/01/17,0,新潟県
2020/01/18,0,新潟県
2020/01/19,0,新潟県
2020/01/20,0,新潟県
2020/01/21,0,新潟県
2020/01/22,0,新潟県
2020/01/23,0,新潟県
2020/01/24,0,新潟県
2020/01/25,0,新潟県
2020/01/26,0,新潟県
2020/01/27,0,新潟県
2020/01/28,0,新潟県
2020/01/29,0,新潟県
2020/01/30,0,新潟県
2020/01/31,0,新潟県
2020/02/01,0,新潟県
2020/02/02,0,新潟県
2020/02/03,0,新潟県
2020/02/04,0,新潟県
2020/02/05,0,新潟県
2020/02/06,0,新潟県
2020/02/07,0,新潟県
2020/02/08,0,新潟県
2020/02/09,0,新潟県
2020/02/10,0,新潟県
2020/02/11,0,新潟県
2020/02/12,0,新潟県
2020/02/13,0,新潟県
2020/02/14,0,新潟県
2020/02/15,0,新潟県
2020/02/16,0,新潟県
2020/02/17,0,新潟県
2020/02/18,0,新潟県
2020/02/19,0,新潟県
2020/02/20,0,新潟県
2020/02/21,0,新潟県
2020/02/22,0,新潟県
2020/02/23,0,新潟県
2020/02/24,0,新潟県
2020/02/25,0,新潟県
2020/02/26,0,新潟県
2020/02/27,0,新潟県
2020/02/28,0,新潟県
2020/02/29,1,新潟県
2020/03/01,0,新潟県
2020/03/02,4,新潟県
2020/03/03,0,新潟県
2020/03/04,0,新潟県
2020/03/05,1,新潟県
2020/03/06,0,新潟県
2020/03/07,0,新潟県
2020/03/08,0,新潟県
2020/03/09,2,新潟県
2020/03/10,3,新潟県
2020/03/11,0,新潟県
2020/03/12,3,新潟県
2020/03/13,0,新潟県
2020/03/14,2,新潟県
2020/03/15,0,新潟県
2020/03/16,3,新潟県
2020/03/17,2,新潟県
2020/03/18,1,新潟県
2020/03/19,2,新潟県
2020/03/20,1,新潟県
2020/03/21,2,新潟県
2020/03/22,0,新潟県
2020/03/23,0,新潟県
2020/03/24,1,新潟県
2020/03/25,1,新潟県
2020/03/26,0,新潟県
2020/03/27,1,新潟県
2020/03/28,1,新潟県
2020/03/29,0,新潟県
2020/03/30,0,新潟県
2020/03/31,0,新潟県
2020/04/01,1,新潟県
2020/04/02,0,新潟県
2020/04/03,3,新潟県
2020/04/04,0,新潟県
2020/04/05,0,新潟県
2020/04/06,0,新潟県
2020/04/07,2,新潟県
2020/04/08,2,新潟県
2020/04/09,2,新潟県
2020/04/10,0,新潟県
2020/04/11,1,新潟県
2020/04/12,0,新潟県
2020/04/13,0,新潟県
2020/04/14,3,新潟県
2020/04/15,1,新潟県
2020/04/16,1,新潟県
2020/04/17,6,新潟県
2020/04/18,3,新潟県
2020/04/19,0,新潟県
2020/04/20,0,新潟県
2020/04/21,2,新潟県
